relation_id,:START_ID,:END_ID,:TYPE,source_name,target_name,source_type,target_type,source_file,evidence,tier,confidence,notes
R01528,E0305,E0242,Mined_From,주석,페루,Material,Country,"원자재 수급(채굴, 제련)",주석 Mined_From 페루,,confirmed,
R01529,E0305,E0249,Mined_From,주석,브라질,Material,Country,"원자재 수급(채굴, 제련)",주석 Mined_From 브라질,,confirmed,
R01530,E0305,E0141,Refined_From,주석,중국,Material,Country,"원자재 수급(채굴, 제련)",주석 Refined_From 중국,,confirmed,
R01531,E0305,E0243,Refined_From,주석,인도네시아,Material,Country,"원자재 수급(채굴, 제련)",주석 Refined_From 인도네시아,,confirmed,
R01532,E0305,E0250,Refined_From,주석,말레이시아,Material,Country,"원자재 수급(채굴, 제련)",주석 Refined_From 말레이시아,,confirmed,
R01533,E0238,E0141,Mined_From,금,중국,Material,Country,"원자재 수급(채굴, 제련)",금 Mined_From 중국,,confirmed,
R01534,E0238,E0251,Mined_From,금,러시아,Material,Country,"원자재 수급(채굴, 제련)",금 Mined_From 러시아,,confirmed,
R01535,E0238,E0252,Mined_From,금,호주,Material,Country,"원자재 수급(채굴, 제련)",금 Mined_From 호주,,confirmed,
R01536,E0238,E0253,Mined_From,금,캐나다,Material,Country,"원자재 수급(채굴, 제련)",금 Mined_From 캐나다,,confirmed,
R01537,E0238,E0248,Mined_From,금,미국,Material,Country,"원자재 수급(채굴, 제련)",금 Mined_From 미국,,confirmed,
R01538,E0238,E0254,Refined_From,금,스위스,Material,Country,"원자재 수급(채굴, 제련)",금 Refined_From 스위스,,confirmed,
R01539,E0238,E0255,Refined_From,금,UAE,Material,Country,"원자재 수급(채굴, 제련)",금 Refined_From UAE,,confirmed,
R01540,E0238,E0141,Refined_From,금,중국,Material,Country,"원자재 수급(채굴, 제련)",금 Refined_From 중국,,confirmed,
R01541,E0238,E0256,Refined_From,금,홍콩,Material,Country,"원자재 수급(채굴, 제련)",금 Refined_From 홍콩,,confirmed,
R01542,E0235,E0257,Mined_From,망간,남아프리카공화국,Material,Country,"원자재 수급(채굴, 제련)",망간 Mined_From 남아프리카공화국,,confirmed,
R01543,E0235,E0258,Mined_From,망간,가봉,Material,Country,"원자재 수급(채굴, 제련)",망간 Mined_From 가봉,,confirmed,
R01544,E0235,E0259,Mined_From,망간,가나,Material,Country,"원자재 수급(채굴, 제련)",망간 Mined_From 가나,,confirmed,
R01545,E0235,E0141,Refined_From,망간,중국,Material,Country,"원자재 수급(채굴, 제련)",망간 Refined_From 중국,,confirmed,
R01546,E0082,E0262,Requires_Material,카스테레오,솔더링,Product,Product,세부 품목,카스테레오 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01547,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,세부 품목,카스테레오 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01548,E0305,E0298,Requires_Material,주석,석석,Material,Material,세부 품목,카스테레오 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01549,E0084,E0262,Requires_Material,CDS 수신기,솔더링,Product,Product,세부 품목,CDS 수신기 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01550,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,세부 품목,CDS 수신기 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01551,E0305,E0298,Requires_Material,주석,석석,Material,Material,세부 품목,CDS 수신기 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01552,E0083,E0262,Requires_Material,블루투스 카스테레오,솔더링,Product,Product,세부 품목,블루투스 카스테레오 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01553,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,세부 품목,블루투스 카스테레오 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01554,E0305,E0298,Requires_Material,주석,석석,Material,Material,세부 품목,블루투스 카스테레오 -> 솔더링 -> 주석 -> 석석,,confirmed,material flow
R01555,E0087,E0234,Requires_Material,와이어링 하니스,구리,Product,Material,세부 품목,와이어링 하니스 -> 구리 -> 황동석,,confirmed,material flow
R01556,E0234,E0300,Requires_Material,구리,황동석,Material,Material,세부 품목,와이어링 하니스 -> 구리 -> 황동석,,confirmed,material flow
R01557,E0087,E0305,Requires_Material,와이어링 하니스,주석,Product,Material,세부 품목,와이어링 하니스 -> 주석 -> 석석,,confirmed,material flow
R01558,E0305,E0298,Requires_Material,주석,석석,Material,Material,세부 품목,와이어링 하니스 -> 주석 -> 석석,,confirmed,material flow
R01559,E0089,E0263,Requires_Material,에어백 모듈,본딩 와이어,Product,Product,세부 품목,에어백 모듈 -> 본딩 와이어 -> 금 -> 금광석,,confirmed,material flow
R01560,E0263,E0238,Requires_Material,본딩 와이어,금,Product,Material,세부 품목,에어백 모듈 -> 본딩 와이어 -> 금 -> 금광석,,confirmed,material flow
R01561,E0238,E0301,Requires_Material,금,금광석,Material,Material,세부 품목,에어백 모듈 -> 본딩 와이어 -> 금 -> 금광석,,confirmed,material flow
R01562,E0089,E0264,Requires_Material,에어백 모듈,전기접점,Product,Product,세부 품목,에어백 모듈 -> 전기접점 -> 금 -> 금광석,,confirmed,material flow
R01563,E0264,E0238,Requires_Material,전기접점,금,Product,Material,세부 품목,에어백 모듈 -> 전기접점 -> 금 -> 금광석,,confirmed,material flow
R01564,E0238,E0301,Requires_Material,금,금광석,Material,Material,세부 품목,에어백 모듈 -> 전기접점 -> 금 -> 금광석,,confirmed,material flow
R01565,E0089,E0265,Requires_Material,에어백 모듈,도금 소재,Product,Product,세부 품목,에어백 모듈 -> 도금 소재 -> 금 -> 금광석,,confirmed,material flow
R01566,E0265,E0238,Requires_Material,도금 소재,금,Product,Material,세부 품목,에어백 모듈 -> 도금 소재 -> 금 -> 금광석,,confirmed,material flow
R01567,E0238,E0301,Requires_Material,금,금광석,Material,Material,세부 품목,에어백 모듈 -> 도금 소재 -> 금 -> 금광석,,confirmed,material flow
R01568,E0092,E0235,Requires_Material,구동차축,망간,Product,Material,세부 품목,구동차축 -> 망간 -> 연망간석,,confirmed,material flow
R01569,E0235,E0299,Requires_Material,망간,연망간석,Material,Material,세부 품목,구동차축 -> 망간 -> 연망간석,,confirmed,material flow
R01570,E0092,E0310,Requires_Material,구동차축,철강,Product,Material,세부 품목,구동차축 -> 철강,,confirmed,material flow
R01571,E0102,E0310,Requires_Material,조향장치,철강,Product,Material,세부 품목,조향장치 -> 철강,,confirmed,material flow
R01572,E0102,E0306,Requires_Material,조향장치,알루미늄,Product,Material,세부 품목,조향장치 -> 알루미늄,,confirmed,material flow
R01573,E0120,E0312,Requires_Material,미러,플라스틱,Product,Material,세부 품목,미러 -> 플라스틱,,confirmed,material flow
R01574,E0260,E0312,Requires_Material,사이드미러,플라스틱,Product,Material,세부 품목,사이드미러 -> 플라스틱,,confirmed,material flow
R01575,E0122,E0306,Requires_Material,라디에이터,알루미늄,Product,Material,세부 품목,라디에이터 -> 알루미늄,,confirmed,material flow
R01576,E0122,E0312,Requires_Material,라디에이터,플라스틱,Product,Material,세부 품목,라디에이터 -> 플라스틱,,confirmed,material flow
R01577,E0106,E0261,Requires_Material,브레이크,브레이크 패드 마찰재,Product,Product,세부 품목,브레이크 -> 브레이크 패드 마찰재 -> 철망간중석,,confirmed,material flow
R01578,E0261,E0302,Requires_Material,브레이크 패드 마찰재,철망간중석,Product,Material,세부 품목,브레이크 -> 브레이크 패드 마찰재 -> 철망간중석,,confirmed,material flow
R01579,E0106,E0272,Requires_Material,브레이크,탄탈럼 커패시터,Product,Product,세부 품목,브레이크 -> 탄탈럼 커패시터 -> 콜탄,,confirmed,material flow
R01580,E0272,E0303,Requires_Material,탄탈럼 커패시터,콜탄,Product,Material,세부 품목,브레이크 -> 탄탈럼 커패시터 -> 콜탄,,confirmed,material flow
R01581,E0261,E0235,Requires_Material,브레이크 패드 마찰재,망간,Product,Material,세부 품목,브레이크 패드 마찰재 -> 망간 -> 연망간석,,confirmed,material flow
R01582,E0235,E0299,Requires_Material,망간,연망간석,Material,Material,세부 품목,브레이크 패드 마찰재 -> 망간 -> 연망간석,,confirmed,material flow
R01583,E0272,E0237,Requires_Material,탄탈럼 커패시터,탄탈럼,Product,Material,세부 품목,탄탈럼 커패시터 -> 탄탈럼 -> 콜탄,,confirmed,material flow
R01584,E0237,E0303,Requires_Material,탄탈럼,콜탄,Material,Material,세부 품목,탄탈럼 커패시터 -> 탄탈럼 -> 콜탄,,confirmed,material flow
R01585,E0103,E0287,Requires_Material,현가장치,ECS 와이어,Product,Product,세부 품목,현가장치 -> ECS 와이어 -> 구리 -> 황동석,,confirmed,material flow
R01586,E0287,E0234,Requires_Material,ECS 와이어,구리,Product,Material,세부 품목,현가장치 -> ECS 와이어 -> 구리 -> 황동석,,confirmed,material flow
R01587,E0234,E0300,Requires_Material,구리,황동석,Material,Material,세부 품목,현가장치 -> ECS 와이어 -> 구리 -> 황동석,,confirmed,material flow
R01588,E0266,E0235,Requires_Material,합금강,망간,Product,Material,세부 품목,합금강 -> 망간 -> 연망간석,,confirmed,material flow
R01589,E0235,E0299,Requires_Material,망간,연망간석,Material,Material,세부 품목,합금강 -> 망간 -> 연망간석,,confirmed,material flow
R01590,E0266,E0310,Requires_Material,합금강,철강,Product,Material,세부 품목,합금강 -> 철강,,confirmed,material flow
R01591,E0263,E0238,Requires_Material,본딩 와이어,금,Product,Material,세부 품목,본딩 와이어 -> 금 -> 금광석,,confirmed,material flow
R01592,E0238,E0301,Requires_Material,금,금광석,Material,Material,세부 품목,본딩 와이어 -> 금 -> 금광석,,confirmed,material flow
R01593,E0271,E0238,Requires_Material,도금,금,Product,Material,세부 품목,도금 -> 금 -> 금광석,,confirmed,material flow
R01594,E0238,E0301,Requires_Material,금,금광석,Material,Material,세부 품목,도금 -> 금 -> 금광석,,confirmed,material flow
R01595,E0271,E0305,Requires_Material,도금,주석,Product,Material,세부 품목,도금 -> 주석 -> 석석,,confirmed,material flow
R01596,E0305,E0298,Requires_Material,주석,석석,Material,Material,세부 품목,도금 -> 주석 -> 석석,,confirmed,material flow
R01597,E0096,E0266,Requires_Material,변속기,합금강,Product,Product,세부 품목,변속기 -> 합금강 -> 망간 -> 연망간석,,confirmed,material flow
R01598,E0266,E0235,Requires_Material,합금강,망간,Product,Material,세부 품목,변속기 -> 합금강 -> 망간 -> 연망간석,,confirmed,material flow
R01599,E0235,E0299,Requires_Material,망간,연망간석,Material,Material,세부 품목,변속기 -> 합금강 -> 망간 -> 연망간석,,confirmed,material flow
R01600,E0097,E0236,Requires_Material,엔진 부품,텅스텐,Product,Material,세부 품목,엔진 부품 -> 텅스텐 -> 철망간중석,,confirmed,material flow
R01601,E0236,E0302,Requires_Material,텅스텐,철망간중석,Material,Material,세부 품목,엔진 부품 -> 텅스텐 -> 철망간중석,,confirmed,material flow
R01602,E0097,E0310,Requires_Material,엔진 부품,철강,Product,Material,세부 품목,엔진 부품 -> 철강,,confirmed,material flow
R01603,E0139,E0312,Requires_Material,기타 차량 부품,플라스틱,Product,Material,세부 품목,기타 차량 부품 -> 플라스틱,,confirmed,material flow
R01604,E0139,E0313,Requires_Material,기타 차량 부품,고무,Product,Material,세부 품목,기타 차량 부품 -> 고무,,confirmed,material flow
R01605,E0141,E0329,Depends_On_Energy,중국,석유,Country,EnergySource,에너지 의존,중국 depends on 석유,,confirmed,
R01606,E0141,E0330,Depends_On_Energy,중국,천연가스,Country,EnergySource,에너지 의존,중국 depends on 천연가스,,confirmed,
R01607,E0141,E0331,Depends_On_Energy,중국,LNG,Country,EnergySource,에너지 의존,중국 depends on LNG,,confirmed,
R01608,E0141,E0332,Depends_On_Energy,중국,석탄,Country,EnergySource,에너지 의존,중국 depends on 석탄,,confirmed,
R01609,E0148,E0329,Depends_On_Energy,한국,석유,Country,EnergySource,에너지 의존,한국 depends on 석유,,confirmed,
R01610,E0148,E0331,Depends_On_Energy,한국,LNG,Country,EnergySource,에너지 의존,한국 depends on LNG,,confirmed,
R01611,E0144,E0331,Depends_On_Energy,일본,LNG,Country,EnergySource,에너지 의존,일본 depends on LNG,,confirmed,
R01612,E0144,E0332,Depends_On_Energy,일본,석탄,Country,EnergySource,에너지 의존,일본 depends on 석탄,,confirmed,
R01613,E0143,E0329,Depends_On_Energy,포르투갈,석유,Country,EnergySource,에너지 의존,포르투갈 depends on 석유,,confirmed,
R01614,E0143,E0330,Depends_On_Energy,포르투갈,천연가스,Country,EnergySource,에너지 의존,포르투갈 depends on 천연가스,,confirmed,
R01615,E0143,E0331,Depends_On_Energy,포르투갈,LNG,Country,EnergySource,에너지 의존,포르투갈 depends on LNG,,confirmed,
R01616,E0142,E0329,Depends_On_Energy,독일,석유,Country,EnergySource,에너지 의존,독일 depends on 석유,,confirmed,
R01617,E0142,E0330,Depends_On_Energy,독일,천연가스,Country,EnergySource,에너지 의존,독일 depends on 천연가스,,confirmed,
R01618,E0142,E0331,Depends_On_Energy,독일,LNG,Country,EnergySource,에너지 의존,독일 depends on LNG,,confirmed,
R01619,E0142,E0332,Depends_On_Energy,독일,석탄,Country,EnergySource,에너지 의존,독일 depends on 석탄,,confirmed,
R01620,E0145,E0329,Depends_On_Energy,스페인,석유,Country,EnergySource,에너지 의존,스페인 depends on 석유,,confirmed,
R01621,E0145,E0330,Depends_On_Energy,스페인,천연가스,Country,EnergySource,에너지 의존,스페인 depends on 천연가스,,confirmed,
R01622,E0145,E0331,Depends_On_Energy,스페인,LNG,Country,EnergySource,에너지 의존,스페인 depends on LNG,,confirmed,
R01623,E0146,E0329,Depends_On_Energy,루마니아,석유,Country,EnergySource,에너지 의존,루마니아 depends on 석유,,confirmed,
R01624,E0146,E0330,Depends_On_Energy,루마니아,천연가스,Country,EnergySource,에너지 의존,루마니아 depends on 천연가스,,confirmed,
R01625,E0147,E0329,Depends_On_Energy,태국,석유,Country,EnergySource,에너지 의존,태국 depends on 석유,,confirmed,
R01626,E0147,E0330,Depends_On_Energy,태국,천연가스,Country,EnergySource,에너지 의존,태국 depends on 천연가스,,confirmed,
R01627,E0147,E0331,Depends_On_Energy,태국,LNG,Country,EnergySource,에너지 의존,태국 depends on LNG,,confirmed,
R01628,E0147,E0332,Depends_On_Energy,태국,석탄,Country,EnergySource,에너지 의존,태국 depends on 석탄,,confirmed,
R01629,E0008,E0040,Supplies,LT메탈,현대모비스,Supplier,Supplier,자동차공급망_편집,LT메탈(소주/연태) -> 현대모비스,2,confirmed,alias cleanup
R01630,E0009,E0040,Supplies,metalor,현대모비스,Supplier,Supplier,자동차공급망_편집,metalor 소주법인 -> 현대모비스,2,confirmed,alias cleanup
R01631,E0013,E0140,Produces,KEMET,기타 승용차 부품,Supplier,Product,자동차공급망_편집,KEMET / 기타승용차 부품 / Tier 2,2,confirmed,기타승용차 부품 -> 기타 승용차 부품 alias
R01632,E0140,E0237,Requires_Material,기타 승용차 부품,탄탈럼,Product,Material,자동차공급망_편집,KEMET / 기타승용차 부품 / Tier 2,2,confirmed,기타승용차 부품 -> 기타 승용차 부품 alias
R01633,E0040,E0350,Uses_Route,현대모비스,중국 동부-한국 자동차부품 항로,Supplier,Route,자동차공급망_편집,현대모비스 / 카스테레오 / Tier 1,1,confirmed,Supplier uses logistics route; ports belong to Route
R01634,E0065,E0351,Uses_Route,한온시스템,중국 내륙-한국 자동차부품 항로,Supplier,Route,자동차공급망_편집,한온시스템 / 에어컨 / Tier 1,1,confirmed,Supplier uses logistics route; ports belong to Route
R01635,E0043,E0352,Uses_Route,현대위아,중국 산둥-한국 자동차부품 항로,Supplier,Route,자동차공급망_편집,현대위아 / 차륜 / Tier 1,1,confirmed,Supplier uses logistics route; ports belong to Route
R01636,E0002,E0350,Uses_Route,Yanfeng Automotive,중국 동부-한국 자동차부품 항로,Supplier,Route,자동차공급망_편집,Yanfeng Automotive / 기타차량부품 / Tier 1,1,confirmed,Supplier uses logistics route; ports belong to Route
